TaskID, TaskType, Elapsed, Deserialize, DeserializeCPU, Serialize
   419, ShuffleMapTask, 292.00, 3.00, 2456886.00, 0.00
   344, ShuffleMapTask, 663.00, 5.00, 4939682.00, 0.00
   424, ShuffleMapTask, 289.00, 6.00, 2595877.00, 0.00
   356, ShuffleMapTask, 616.00, 6.00, 3333676.00, 0.00
   379, ShuffleMapTask, 489.00, 3.00, 3198786.00, 1.00
   371, ShuffleMapTask, 541.00, 5.00, 4006569.00, 0.00
   439, ShuffleMapTask, 213.00, 9.00, 2175331.00, 0.00
   444, ShuffleMapTask, 208.00, 3.00, 2260631.00, 0.00
   436, ShuffleMapTask, 237.00, 2.00, 2299779.00, 0.00
   402, ShuffleMapTask, 425.00, 6.00, 3122221.00, 0.00
   433, ShuffleMapTask, 262.00, 3.00, 2380651.00, 1.00
   409, ShuffleMapTask, 419.00, 7.00, 5421652.00, 0.00
   401, ShuffleMapTask, 446.00, 13.00, 4302446.00, 0.00
   375, ShuffleMapTask, 558.00, 12.00, 8018507.00, 1.00
   449, ShuffleMapTask, 205.00, 2.00, 2372301.00, 0.00
   438, ShuffleMapTask, 269.00, 3.00, 2147119.00, 0.00
   422, ShuffleMapTask, 373.00, 2.00, 2170023.00, 0.00
   369, ShuffleMapTask, 611.00, 17.00, 4849297.00, 1.00
   388, ShuffleMapTask, 514.00, 4.00, 3638584.00, 1.00
   450, ShuffleMapTask, 223.00, 8.00, 2714886.00, 1.00
   442, ShuffleMapTask, 279.00, 3.00, 2365201.00, 1.00
   447, ShuffleMapTask, 271.00, 3.00, 2637256.00, 0.00
   423, ShuffleMapTask, 389.00, 4.00, 3254429.00, 0.00
   425, ShuffleMapTask, 367.00, 6.00, 3718458.00, 0.00
   385, ShuffleMapTask, 546.00, 6.00, 4920549.00, 0.00
   374, ShuffleMapTask, 616.00, 4.00, 3652436.00, 0.00
   427, ShuffleMapTask, 373.00, 17.00, 7379642.00, 0.00
   420, ShuffleMapTask, 417.00, 3.00, 2795991.00, 0.00
   452, ShuffleMapTask, 238.00, 3.00, 2325489.00, 0.00
   395, ShuffleMapTask, 544.00, 5.00, 4519095.00, 0.00
   400, ShuffleMapTask, 521.00, 4.00, 3657415.00, 0.00
   381, ShuffleMapTask, 595.00, 14.00, 3997084.00, 0.00
   384, ShuffleMapTask, 583.00, 7.00, 4602548.00, 0.00
   446, ShuffleMapTask, 314.00, 7.00, 3342889.00, 0.00
   406, ShuffleMapTask, 527.00, 4.00, 3365453.00, 0.00
   410, ShuffleMapTask, 520.00, 4.00, 3039119.00, 0.00
   459, ShuffleMapTask, 245.00, 4.00, 3447989.00, 0.00
   418, ShuffleMapTask, 487.00, 16.00, 5374712.00, 0.00
   405, ShuffleMapTask, 549.00, 2.00, 3244155.00, 0.00
   414, ShuffleMapTask, 501.00, 5.00, 5299306.00, 0.00
   437, ShuffleMapTask, 381.00, 3.00, 2609937.00, 0.00
   473, ShuffleMapTask, 210.00, 2.00, 2122359.00, 0.00
   380, ShuffleMapTask, 669.00, 5.00, 5462714.00, 0.00
   463, ShuffleMapTask, 269.00, 4.00, 3010517.00, 0.00
   475, ShuffleMapTask, 204.00, 3.00, 2282616.00, 1.00
   403, ShuffleMapTask, 595.00, 5.00, 3783488.00, 0.00
   441, ShuffleMapTask, 403.00, 11.00, 4179174.00, 0.00
   479, ShuffleMapTask, 210.00, 3.00, 2366588.00, 0.00
   445, ShuffleMapTask, 403.00, 3.00, 2445349.00, 0.00
   430, ShuffleMapTask, 469.00, 31.00, 4172609.00, 0.00
   482, ShuffleMapTask, 193.00, 3.00, 2124868.00, 0.00
   412, ShuffleMapTask, 579.00, 17.00, 5086324.00, 1.00
   481, ShuffleMapTask, 213.00, 4.00, 2299528.00, 0.00
   413, ShuffleMapTask, 585.00, 4.00, 3646791.00, 0.00
   421, ShuffleMapTask, 556.00, 5.00, 4590442.00, 0.00
   432, ShuffleMapTask, 486.00, 5.00, 4278294.00, 0.00
   467, ShuffleMapTask, 304.00, 4.00, 3707187.00, 0.00
   464, ShuffleMapTask, 315.00, 26.00, 4458749.00, 0.00
   440, ShuffleMapTask, 458.00, 11.00, 3714354.00, 0.00
   399, ShuffleMapTask, 659.00, 25.00, 5691777.00, 0.00
   483, ShuffleMapTask, 232.00, 3.00, 1686304.00, 0.00
   493, ShuffleMapTask, 187.00, 2.00, 2313468.00, 0.00
   488, ShuffleMapTask, 207.00, 2.00, 2263527.00, 0.00
   469, ShuffleMapTask, 319.00, 3.00, 3260395.00, 0.00
   468, ShuffleMapTask, 329.00, 2.00, 2393158.00, 0.00
   431, ShuffleMapTask, 535.00, 3.00, 3549426.00, 0.00
   416, ShuffleMapTask, 631.00, 4.00, 4209140.00, 1.00
   484, ShuffleMapTask, 252.00, 4.00, 2680427.00, 0.00
   480, ShuffleMapTask, 290.00, 2.00, 2174705.00, 1.00
   454, ShuffleMapTask, 428.00, 6.00, 5001684.00, 0.00
   501, ShuffleMapTask, 207.00, 3.00, 2273225.00, 0.00
   443, ShuffleMapTask, 509.00, 4.00, 3496271.00, 0.00
   470, ShuffleMapTask, 356.00, 2.00, 2984042.00, 0.00
   451, ShuffleMapTask, 454.00, 2.00, 2462881.00, 0.00
   491, ShuffleMapTask, 247.00, 3.00, 3145791.00, 1.00
   471, ShuffleMapTask, 373.00, 3.00, 2970409.00, 0.00
   498, ShuffleMapTask, 235.00, 3.00, 2932574.00, 0.00
   495, ShuffleMapTask, 248.00, 3.00, 3790344.00, 1.00
   487, ShuffleMapTask, 286.00, 3.00, 2467316.00, 0.00
   497, ShuffleMapTask, 256.00, 5.00, 4212994.00, 0.00
   466, ShuffleMapTask, 411.00, 3.00, 2613876.00, 0.00
   460, ShuffleMapTask, 440.00, 4.00, 3595194.00, 0.00
   429, ShuffleMapTask, 609.00, 7.00, 5026702.00, 0.00
   457, ShuffleMapTask, 453.00, 4.00, 3676742.00, 0.00
   434, ShuffleMapTask, 591.00, 4.00, 3259762.00, 0.00
   435, ShuffleMapTask, 593.00, 3.00, 2858918.00, 0.00
   472, ShuffleMapTask, 396.00, 18.00, 5981588.00, 0.00
   456, ShuffleMapTask, 493.00, 3.00, 3148065.00, 0.00
   462, ShuffleMapTask, 474.00, 3.00, 2768915.00, 0.00
   496, ShuffleMapTask, 300.00, 3.00, 2464220.00, 0.00
   499, ShuffleMapTask, 294.00, 3.00, 2821567.00, 0.00
   465, ShuffleMapTask, 460.00, 3.00, 2723042.00, 0.00
   428, ShuffleMapTask, 665.00, 16.00, 5347435.00, 0.00
   514, ShuffleMapTask, 214.00, 4.00, 2205782.00, 0.00
   453, ShuffleMapTask, 532.00, 6.00, 4043405.00, 0.00
   504, ShuffleMapTask, 291.00, 3.00, 3054634.00, 1.00
   506, ShuffleMapTask, 289.00, 3.00, 2750329.00, 0.00
   523, ShuffleMapTask, 197.00, 2.00, 2022300.00, 1.00
   508, ShuffleMapTask, 277.00, 3.00, 2817287.00, 0.00
   458, ShuffleMapTask, 522.00, 6.00, 5531777.00, 0.00
   520, ShuffleMapTask, 215.00, 3.00, 2874154.00, 0.00
   485, ShuffleMapTask, 380.00, 3.00, 2390433.00, 0.00
   489, ShuffleMapTask, 369.00, 7.00, 5285790.00, 0.00
   478, ShuffleMapTask, 439.00, 18.00, 3878723.00, 0.00
   461, ShuffleMapTask, 539.00, 4.00, 2510538.00, 0.00
   517, ShuffleMapTask, 262.00, 3.00, 2074866.00, 1.00
   533, ShuffleMapTask, 198.00, 3.00, 2541233.00, 1.00
   525, ShuffleMapTask, 233.00, 2.00, 1681862.00, 0.00
   524, ShuffleMapTask, 250.00, 3.00, 2686732.00, 0.00
   507, ShuffleMapTask, 341.00, 3.00, 3141383.00, 0.00
   455, ShuffleMapTask, 599.00, 4.00, 3501818.00, 0.00
   492, ShuffleMapTask, 413.00, 4.00, 2815648.00, 0.00
   515, ShuffleMapTask, 297.00, 5.00, 3895020.00, 0.00
   490, ShuffleMapTask, 424.00, 4.00, 2902450.00, 0.00
   518, ShuffleMapTask, 293.00, 4.00, 3152900.00, 0.00
   522, ShuffleMapTask, 278.00, 3.00, 2686690.00, 1.00
   503, ShuffleMapTask, 376.00, 4.00, 2956639.00, 0.00
   510, ShuffleMapTask, 352.00, 11.00, 4889938.00, 0.00
   543, ShuffleMapTask, 200.00, 3.00, 2177427.00, 0.00
   477, ShuffleMapTask, 512.00, 31.00, 3438751.00, 0.00
   476, ShuffleMapTask, 524.00, 4.00, 4258160.00, 0.00
   512, ShuffleMapTask, 366.00, 3.00, 2373396.00, 0.00
   536, ShuffleMapTask, 256.00, 2.00, 1901509.00, 5.00
   474, ShuffleMapTask, 545.00, 4.00, 3806224.00, 0.00
   448, ShuffleMapTask, 700.00, 3.00, 2775872.00, 0.00
   538, ShuffleMapTask, 263.00, 4.00, 3799165.00, 1.00
   540, ShuffleMapTask, 258.00, 3.00, 2785336.00, 0.00
   502, ShuffleMapTask, 444.00, 9.00, 6355051.00, 0.00
   500, ShuffleMapTask, 458.00, 13.00, 3656762.00, 0.00
   537, ShuffleMapTask, 292.00, 0.00, 1584975.00, 0.00
   535, ShuffleMapTask, 311.00, 3.00, 2253495.00, 0.00
   511, ShuffleMapTask, 431.00, 5.00, 2692850.00, 0.00
   539, ShuffleMapTask, 309.00, 4.00, 4215179.00, 0.00
   505, ShuffleMapTask, 474.00, 4.00, 3143900.00, 0.00
   566, ShuffleMapTask, 206.00, 2.00, 2293918.00, 0.00
   548, ShuffleMapTask, 280.00, 5.00, 4250890.00, 0.00
   544, ShuffleMapTask, 301.00, 5.00, 2972404.00, 1.00
   557, ShuffleMapTask, 252.00, 4.00, 3109837.00, 1.00
   534, ShuffleMapTask, 349.00, 2.00, 1925453.00, 0.00
   531, ShuffleMapTask, 366.00, 3.00, 2726715.00, 0.00
   513, ShuffleMapTask, 455.00, 3.00, 2488321.00, 0.00
   542, ShuffleMapTask, 313.00, 3.00, 2488812.00, 1.00
   530, ShuffleMapTask, 372.00, 3.00, 2806348.00, 0.00
   528, ShuffleMapTask, 375.00, 3.00, 2995876.00, 1.00
   494, ShuffleMapTask, 542.00, 4.00, 3256305.00, 1.00
   529, ShuffleMapTask, 380.00, 2.00, 2785729.00, 0.00
   521, ShuffleMapTask, 424.00, 3.00, 2133563.00, 0.00
   527, ShuffleMapTask, 401.00, 7.00, 3415289.00, 0.00
   578, ShuffleMapTask, 190.00, 2.00, 1671134.00, 0.00
   509, ShuffleMapTask, 495.00, 3.00, 2736320.00, 1.00
   519, ShuffleMapTask, 451.00, 4.00, 3337440.00, 0.00
   564, ShuffleMapTask, 258.00, 3.00, 1870993.00, 0.00
   545, ShuffleMapTask, 342.00, 4.00, 2847204.00, 0.00
   570, ShuffleMapTask, 239.00, 19.00, 2387065.00, 0.00
   526, ShuffleMapTask, 427.00, 2.00, 2842403.00, 0.00
   547, ShuffleMapTask, 339.00, 3.00, 2897153.00, 0.00
   516, ShuffleMapTask, 467.00, 4.00, 4419354.00, 0.00
   565, ShuffleMapTask, 267.00, 3.00, 3107133.00, 0.00
   553, ShuffleMapTask, 322.00, 2.00, 2518594.00, 0.00
   562, ShuffleMapTask, 282.00, 3.00, 2585349.00, 0.00
   486, ShuffleMapTask, 624.00, 11.00, 6790990.00, 0.00
   580, ShuffleMapTask, 220.00, 3.00, 2302903.00, 0.00
   541, ShuffleMapTask, 383.00, 2.00, 2444239.00, 0.00
   571, ShuffleMapTask, 268.00, 2.00, 2592342.00, 0.00
   555, ShuffleMapTask, 336.00, 2.00, 3406482.00, 6.00
   560, ShuffleMapTask, 306.00, 3.00, 2570720.00, 0.00
   576, ShuffleMapTask, 267.00, 2.00, 2686209.00, 0.00
   551, ShuffleMapTask, 372.00, 5.00, 2637865.00, 0.00
   532, ShuffleMapTask, 456.00, 2.00, 2433198.00, 0.00
   582, ShuffleMapTask, 245.00, 3.00, 2297417.00, 0.00
   550, ShuffleMapTask, 393.00, 4.00, 2964279.00, 0.00
   561, ShuffleMapTask, 343.00, 4.00, 3569391.00, 0.00
   552, ShuffleMapTask, 391.00, 4.00, 3437056.00, 0.00
   583, ShuffleMapTask, 277.00, 2.00, 2445440.00, 0.00
   589, ShuffleMapTask, 263.00, 3.00, 2789666.00, 0.00
   546, ShuffleMapTask, 449.00, 3.00, 2989036.00, 0.00
   572, ShuffleMapTask, 344.00, 4.00, 3919335.00, 0.00
   549, ShuffleMapTask, 440.00, 4.00, 2750061.00, 0.00
   558, ShuffleMapTask, 405.00, 7.00, 3287601.00, 0.00
   567, ShuffleMapTask, 368.00, 3.00, 3235948.00, 0.00
   581, ShuffleMapTask, 312.00, 13.00, 2895109.00, 1.00
   563, ShuffleMapTask, 394.00, 7.00, 2665380.00, 0.00
   554, ShuffleMapTask, 443.00, 5.00, 4474838.00, 0.00
   579, ShuffleMapTask, 354.00, 10.00, 2243012.00, 0.00
   573, ShuffleMapTask, 390.00, 4.00, 3302254.00, 0.00
   607, ShuffleMapTask, 222.00, 3.00, 2402206.00, 0.00
   593, ShuffleMapTask, 311.00, 5.00, 2915181.00, 1.00
   587, ShuffleMapTask, 339.00, 3.00, 2818638.00, 0.00
   611, ShuffleMapTask, 226.00, 3.00, 2663121.00, 0.00
   619, ShuffleMapTask, 201.00, 3.00, 3469774.00, 1.00
   594, ShuffleMapTask, 325.00, 3.00, 2948591.00, 0.00
   597, ShuffleMapTask, 320.00, 4.00, 3114978.00, 0.00
   588, ShuffleMapTask, 360.00, 3.00, 2713327.00, 0.00
   575, ShuffleMapTask, 435.00, 4.00, 3448668.00, 0.00
   599, ShuffleMapTask, 330.00, 3.00, 2778866.00, 1.00
   559, ShuffleMapTask, 511.00, 3.00, 2501195.00, 0.00
   634, ShuffleMapTask, 205.00, 3.00, 2686550.00, 0.00
   631, ShuffleMapTask, 215.00, 1.00, 2281517.00, 1.00
   574, ShuffleMapTask, 457.00, 3.00, 2699289.00, 1.00
   595, ShuffleMapTask, 365.00, 4.00, 3135642.00, 0.00
   556, ShuffleMapTask, 541.00, 2.00, 2366701.00, 0.00
   568, ShuffleMapTask, 480.00, 6.00, 2504546.00, 0.00
   577, ShuffleMapTask, 442.00, 3.00, 2847611.00, 0.00
   602, ShuffleMapTask, 331.00, 4.00, 2931627.00, 0.00
   616, ShuffleMapTask, 276.00, 3.00, 2820511.00, 1.00
   622, ShuffleMapTask, 260.00, 3.00, 3022472.00, 0.00
   600, ShuffleMapTask, 359.00, 4.00, 3091610.00, 0.00
   598, ShuffleMapTask, 367.00, 5.00, 2766098.00, 0.00
   620, ShuffleMapTask, 272.00, 3.00, 2867571.00, 1.00
   596, ShuffleMapTask, 393.00, 3.00, 2775744.00, 0.00
   615, ShuffleMapTask, 303.00, 2.00, 2832053.00, 0.00
   608, ShuffleMapTask, 322.00, 2.00, 2381656.00, 0.00
   601, ShuffleMapTask, 380.00, 14.00, 3471191.00, 0.00
   586, ShuffleMapTask, 452.00, 7.00, 2950021.00, 1.00
   624, ShuffleMapTask, 293.00, 3.00, 2757622.00, 0.00
   629, ShuffleMapTask, 287.00, 3.00, 2752414.00, 0.00
   584, ShuffleMapTask, 465.00, 4.00, 3192601.00, 0.00
   623, ShuffleMapTask, 300.00, 3.00, 2807836.00, 0.00
   614, ShuffleMapTask, 333.00, 4.00, 3101550.00, 0.00
   590, ShuffleMapTask, 448.00, 3.00, 2988520.00, 0.00
   617, ShuffleMapTask, 337.00, 5.00, 4296226.00, 0.00
   609, ShuffleMapTask, 359.00, 3.00, 2677963.00, 0.00
   606, ShuffleMapTask, 371.00, 3.00, 2799124.00, 0.00
   633, ShuffleMapTask, 312.00, 1.00, 1967621.00, 0.00
   591, ShuffleMapTask, 480.00, 2.00, 2486419.00, 0.00
   621, ShuffleMapTask, 353.00, 10.00, 2677888.00, 1.00
   592, ShuffleMapTask, 489.00, 5.00, 3160627.00, 0.00
   603, ShuffleMapTask, 428.00, 3.00, 2832828.00, 1.00
   639, ShuffleMapTask, 298.00, 3.00, 3034444.00, 0.00
   612, ShuffleMapTask, 389.00, 7.00, 4007771.00, 1.00
   628, ShuffleMapTask, 360.00, 3.00, 2771450.00, 0.00
   605, ShuffleMapTask, 418.00, 3.00, 3066712.00, 0.00
   569, ShuffleMapTask, 610.00, 3.00, 2863784.00, 0.00
   585, ShuffleMapTask, 544.00, 6.00, 5061084.00, 0.00
   630, ShuffleMapTask, 372.00, 4.00, 4464780.00, 0.00
   652, ShuffleMapTask, 267.00, 3.00, 2485167.00, 0.00
   645, ShuffleMapTask, 309.00, 17.00, 2969091.00, 0.00
   662, ShuffleMapTask, 212.00, 2.00, 1904855.00, 1.00
   625, ShuffleMapTask, 398.00, 3.00, 2480313.00, 0.00
   642, ShuffleMapTask, 335.00, 2.00, 2344607.00, 0.00
   610, ShuffleMapTask, 444.00, 7.00, 2756965.00, 0.00
   664, ShuffleMapTask, 204.00, 3.00, 2586972.00, 0.00
   618, ShuffleMapTask, 430.00, 3.00, 2270559.00, 1.00
   647, ShuffleMapTask, 301.00, 3.00, 2774974.00, 1.00
   604, ShuffleMapTask, 476.00, 19.00, 2758123.00, 0.00
   660, ShuffleMapTask, 232.00, 3.00, 2784071.00, 1.00
   635, ShuffleMapTask, 380.00, 4.00, 3234692.00, 0.00
   638, ShuffleMapTask, 377.00, 4.00, 2823524.00, 0.00
   651, ShuffleMapTask, 293.00, 3.00, 2904942.00, 0.00
   636, ShuffleMapTask, 385.00, 3.00, 2526961.00, 0.00
   661, ShuffleMapTask, 234.00, 3.00, 2120068.00, 0.00
   641, ShuffleMapTask, 366.00, 8.00, 4117437.00, 0.00
   667, ShuffleMapTask, 196.00, 3.00, 2446324.00, 0.00
   627, ShuffleMapTask, 421.00, 3.00, 2828184.00, 0.00
   654, ShuffleMapTask, 290.00, 3.00, 2698357.00, 2.00
   640, ShuffleMapTask, 371.00, 7.00, 5430259.00, 0.00
   650, ShuffleMapTask, 309.00, 3.00, 2700674.00, 0.00
   656, ShuffleMapTask, 270.00, 3.00, 2482929.00, 0.00
   643, ShuffleMapTask, 366.00, 4.00, 3393594.00, 0.00
   632, ShuffleMapTask, 427.00, 3.00, 2774825.00, 0.00
   613, ShuffleMapTask, 482.00, 3.00, 2623706.00, 0.00
   658, ShuffleMapTask, 280.00, 8.00, 2963899.00, 0.00
   648, ShuffleMapTask, 345.00, 18.00, 4811476.00, 0.00
   665, ShuffleMapTask, 253.00, 3.00, 2847416.00, 0.00
   677, ShuffleMapTask, 215.00, 3.00, 2497420.00, 0.00
   663, ShuffleMapTask, 272.00, 3.00, 2647434.00, 0.00
   666, ShuffleMapTask, 258.00, 3.00, 3078858.00, 0.00
   637, ShuffleMapTask, 450.00, 3.00, 2830202.00, 0.00
   646, ShuffleMapTask, 383.00, 3.00, 2538383.00, 0.00
   626, ShuffleMapTask, 491.00, 2.00, 2234294.00, 0.00
   673, ShuffleMapTask, 271.00, 2.00, 2177863.00, 0.00
   674, ShuffleMapTask, 281.00, 7.00, 2665179.00, 0.00
   655, ShuffleMapTask, 388.00, 5.00, 3235410.00, 0.00
   670, ShuffleMapTask, 303.00, 3.00, 2388836.00, 1.00
   688, ShuffleMapTask, 243.00, 14.00, 2568156.00, 1.00
   689, ShuffleMapTask, 248.00, 3.00, 2498681.00, 1.00
   644, ShuffleMapTask, 472.00, 3.00, 2428015.00, 0.00
   690, ShuffleMapTask, 266.00, 3.00, 3393613.00, 0.00
   668, ShuffleMapTask, 337.00, 9.00, 2952114.00, 0.00
   680, ShuffleMapTask, 310.00, 3.00, 2715804.00, 0.00
   649, ShuffleMapTask, 459.00, 4.00, 2899278.00, 0.00
   682, ShuffleMapTask, 316.00, 3.00, 2650839.00, 1.00
   681, ShuffleMapTask, 322.00, 4.00, 2568358.00, 0.00
   694, ShuffleMapTask, 272.00, 3.00, 2976438.00, 0.00
   708, ShuffleMapTask, 204.00, 4.00, 2476086.00, 0.00
   671, ShuffleMapTask, 366.00, 3.00, 2545237.00, 0.00
   685, ShuffleMapTask, 309.00, 2.00, 2778620.00, 0.00
   657, ShuffleMapTask, 435.00, 3.00, 3279319.00, 1.00
   672, ShuffleMapTask, 371.00, 10.00, 2924405.00, 0.00
   691, ShuffleMapTask, 307.00, 5.00, 3919851.00, 0.00
   659, ShuffleMapTask, 436.00, 2.00, 3159847.00, 0.00
   696, ShuffleMapTask, 280.00, 3.00, 2547962.00, 0.00
   695, ShuffleMapTask, 299.00, 9.00, 2685216.00, 0.00
   679, ShuffleMapTask, 375.00, 4.00, 4390588.00, 0.00
   697, ShuffleMapTask, 301.00, 3.00, 2609556.00, 0.00
   699, ShuffleMapTask, 296.00, 3.00, 2936134.00, 1.00
   653, ShuffleMapTask, 512.00, 3.00, 2907042.00, 0.00
   692, ShuffleMapTask, 344.00, 4.00, 3557285.00, 0.00
   669, ShuffleMapTask, 417.00, 8.00, 3378903.00, 0.00
   735, ShuffleMapTask, 196.00, 2.00, 2357658.00, 0.00
   676, ShuffleMapTask, 413.00, 5.00, 3055327.00, 0.00
   706, ShuffleMapTask, 280.00, 4.00, 2730725.00, 0.00
   678, ShuffleMapTask, 407.00, 8.00, 3184192.00, 0.00
   722, ShuffleMapTask, 244.00, 3.00, 2246241.00, 0.00
   702, ShuffleMapTask, 309.00, 2.00, 2196612.00, 0.00
   675, ShuffleMapTask, 427.00, 9.00, 4040339.00, 0.00
   700, ShuffleMapTask, 323.00, 3.00, 2962145.00, 1.00
   739, ShuffleMapTask, 207.00, 3.00, 2379193.00, 0.00
   705, ShuffleMapTask, 307.00, 5.00, 3108874.00, 0.00
   686, ShuffleMapTask, 396.00, 7.00, 3663310.00, 0.00
   684, ShuffleMapTask, 413.00, 6.00, 2879389.00, 1.00
   710, ShuffleMapTask, 304.00, 3.00, 2749621.00, 0.00
   703, ShuffleMapTask, 351.00, 3.00, 2666237.00, 0.00
   723, ShuffleMapTask, 300.00, 5.00, 2695748.00, 0.00
   711, ShuffleMapTask, 322.00, 3.00, 2710897.00, 0.00
   724, ShuffleMapTask, 304.00, 3.00, 2610547.00, 1.00
   707, ShuffleMapTask, 355.00, 3.00, 2692448.00, 0.00
   717, ShuffleMapTask, 330.00, 4.00, 2820112.00, 0.00
   714, ShuffleMapTask, 336.00, 2.00, 2317221.00, 0.00
   721, ShuffleMapTask, 328.00, 3.00, 2628154.00, 0.00
   737, ShuffleMapTask, 284.00, 2.00, 2734818.00, 0.00
   743, ShuffleMapTask, 235.00, 2.00, 2538633.00, 0.00
   716, ShuffleMapTask, 344.00, 4.00, 2900154.00, 0.00
   725, ShuffleMapTask, 327.00, 4.00, 2662687.00, 5.00
   698, ShuffleMapTask, 406.00, 4.00, 3544312.00, 0.00
   728, ShuffleMapTask, 331.00, 7.00, 5519212.00, 0.00
   709, ShuffleMapTask, 368.00, 2.00, 2505795.00, 0.00
   719, ShuffleMapTask, 354.00, 3.00, 2983369.00, 0.00
   720, ShuffleMapTask, 365.00, 3.00, 2530260.00, 0.00
   726, ShuffleMapTask, 357.00, 9.00, 5152858.00, 1.00
   748, ShuffleMapTask, 238.00, 2.00, 2911845.00, 0.00
   718, ShuffleMapTask, 382.00, 4.00, 2267712.00, 0.00
   715, ShuffleMapTask, 388.00, 6.00, 2986733.00, 1.00
   687, ShuffleMapTask, 509.00, 1.00, 1790373.00, 0.00
   729, ShuffleMapTask, 376.00, 2.00, 2428141.00, 0.00
   747, ShuffleMapTask, 272.00, 4.00, 2431674.00, 0.00
   704, ShuffleMapTask, 453.00, 2.00, 1906836.00, 0.00
   757, ShuffleMapTask, 226.00, 2.00, 2491905.00, 0.00
   693, ShuffleMapTask, 508.00, 3.00, 2539149.00, 0.00
   750, ShuffleMapTask, 258.00, 3.00, 2596670.00, 0.00
   742, ShuffleMapTask, 334.00, 3.00, 2897320.00, 0.00
   727, ShuffleMapTask, 405.00, 5.00, 2965100.00, 0.00
   730, ShuffleMapTask, 404.00, 16.00, 2905670.00, 0.00
   683, ShuffleMapTask, 569.00, 3.00, 2792092.00, 0.00
   701, ShuffleMapTask, 489.00, 4.00, 2957222.00, 0.00
   752, ShuffleMapTask, 272.00, 4.00, 2693948.00, 0.00
   751, ShuffleMapTask, 279.00, 3.00, 2354161.00, 0.00
   740, ShuffleMapTask, 367.00, 3.00, 2853170.00, 1.00
   712, ShuffleMapTask, 454.00, 23.00, 3073293.00, 0.00
   753, ShuffleMapTask, 297.00, 3.00, 2536883.00, 0.00
   772, ShuffleMapTask, 241.00, 5.00, 2546140.00, 0.00
   763, ShuffleMapTask, 288.00, 4.00, 3329983.00, 0.00
   765, ShuffleMapTask, 279.00, 3.00, 2771103.00, 0.00
   758, ShuffleMapTask, 313.00, 2.00, 2249670.00, 0.00
   780, ShuffleMapTask, 236.00, 3.00, 3476978.00, 0.00
   731, ShuffleMapTask, 472.00, 3.00, 2746826.00, 0.00
   713, ShuffleMapTask, 512.00, 2.00, 3033739.00, 0.00
   769, ShuffleMapTask, 279.00, 7.00, 3451571.00, 1.00
   777, ShuffleMapTask, 270.00, 3.00, 2705457.00, 5.00
   764, ShuffleMapTask, 336.00, 3.00, 2835400.00, 0.00
   736, ShuffleMapTask, 494.00, 3.00, 2787771.00, 0.00
   733, ShuffleMapTask, 504.00, 4.00, 2962606.00, 0.00
   760, ShuffleMapTask, 358.00, 4.00, 2751053.00, 0.00
   759, ShuffleMapTask, 360.00, 3.00, 2342818.00, 0.00
   749, ShuffleMapTask, 412.00, 8.00, 3330161.00, 0.00
   791, ShuffleMapTask, 224.00, 3.00, 2419346.00, 0.00
   744, ShuffleMapTask, 444.00, 3.00, 2471619.00, 1.00
   741, ShuffleMapTask, 481.00, 4.00, 3074504.00, 0.00
   774, ShuffleMapTask, 350.00, 3.00, 2979170.00, 5.00
   762, ShuffleMapTask, 403.00, 3.00, 2563263.00, 0.00
   738, ShuffleMapTask, 545.00, 2.00, 2571360.00, 0.00
   756, ShuffleMapTask, 420.00, 3.00, 2602134.00, 0.00
   761, ShuffleMapTask, 406.00, 4.00, 2910878.00, 0.00
   776, ShuffleMapTask, 351.00, 3.00, 2865518.00, 0.00
   771, ShuffleMapTask, 366.00, 3.00, 2762574.00, 0.00
   746, ShuffleMapTask, 481.00, 6.00, 2702348.00, 1.00
   767, ShuffleMapTask, 377.00, 2.00, 2691111.00, 0.00
   773, ShuffleMapTask, 361.00, 5.00, 2835298.00, 0.00
   792, ShuffleMapTask, 284.00, 2.00, 2821950.00, 0.00
   794, ShuffleMapTask, 282.00, 15.00, 7383913.00, 1.00
   779, ShuffleMapTask, 355.00, 3.00, 2723853.00, 0.00
   768, ShuffleMapTask, 387.00, 4.00, 3017847.00, 1.00
   803, ShuffleMapTask, 248.00, 2.00, 2587433.00, 0.00
   789, ShuffleMapTask, 294.00, 3.00, 2811995.00, 1.00
   784, ShuffleMapTask, 333.00, 3.00, 2864208.00, 0.00
   734, ShuffleMapTask, 583.00, 3.00, 2766006.00, 0.00
   786, ShuffleMapTask, 322.00, 3.00, 2767732.00, 0.00
   785, ShuffleMapTask, 345.00, 4.00, 2488371.00, 1.00
   798, ShuffleMapTask, 307.00, 3.00, 2814632.00, 0.00
   800, ShuffleMapTask, 308.00, 4.00, 2766430.00, 0.00
   775, ShuffleMapTask, 413.00, 5.00, 3796291.00, 1.00
   766, ShuffleMapTask, 446.00, 3.00, 2712889.00, 0.00
   811, ShuffleMapTask, 267.00, 6.00, 2172433.00, 0.00
   797, ShuffleMapTask, 338.00, 4.00, 2892547.00, 0.00
   778, ShuffleMapTask, 420.00, 4.00, 5030113.00, 0.00
   754, ShuffleMapTask, 513.00, 6.00, 2369504.00, 1.00
   823, ShuffleMapTask, 213.00, 2.00, 2304762.00, 0.00
   788, ShuffleMapTask, 378.00, 2.00, 2358946.00, 0.00
